pickup_date,pickup_time,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration
1,19,1,-73.98141479,40.77905273,-73.9414978,40.82347107,934
4,17,1,-73.99768829,40.72409058,-74.0042038,40.71588135,361
1,12,1,-73.97278595,40.74964523,-73.98475647,40.73630142,843
5,18,1,-73.86351776,40.76998138,-74.0076828,40.73212051,1701
3,18,1,-73.98687744,40.75041962,-73.97909546,40.75258255,462
4,02,1,-73.97698975,40.7618103,-73.87297058,40.77444839,1169
2,21,1,-73.95300293,40.81100082,-73.96135712,40.81666946,504
2,20,1,-74.0134201,40.70444489,-73.99938202,40.6841774,869
2,13,1,-73.97441864,40.76025772,-73.97548676,40.78909683,1031
6,02,1,-73.98880768,40.74375916,-73.98351288,40.75005722,227
1,03,2,-73.98693085,40.72225189,-73.97342682,40.74375153,383
5,09,1,-73.95491791,40.78055573,-73.98188019,40.7515831,1995
6,11,1,-73.96747589,40.79310989,-73.97742462,40.77934265,354
4,08,1,-74.01493835,40.71799469,-73.98417664,40.74606705,1618
2,21,1,-73.94541931,40.77518845,-73.96953583,40.75209045,571
5,11,1,-73.98626709,40.74611664,-73.99728394,40.73152542,418
3,21,1,-73.77672577,40.64530563,-73.98345184,40.72210312,1771
1,11,1,-73.97187042,40.79456329,-73.97268677,40.78593826,231
3,13,1,-73.99613953,40.75376511,-73.99013519,40.74586868,480
3,10,4,-73.98303986,40.76760101,-73.9593277,40.77749252,1575
1,08,1,-73.97706604,40.75291824,-73.98841858,40.76924133,714
1,09,1,-73.95307922,40.76794052,-73.96382904,40.76131821,529
5,13,1,-73.94961548,40.77693176,-73.95954132,40.75975418,444
3,02,1,-73.98373413,40.73890305,-73.97857666,40.74491882,114
5,10,1,-74.01647949,40.70799255,-73.98072815,40.75099564,1542
3,19,1,-73.97784424,40.75231171,-73.97344971,40.76413727,424
3,21,1,-73.98147583,40.76097107,-73.97784424,40.75362778,279
1,23,1,-73.87448883,40.77408218,-73.78272247,40.64403534,930
4,12,1,-73.94764709,40.7757225,-73.948349,40.77434921,70
1,14,2,-73.97840881,40.75162125,-74.01450348,40.71304703,888
6,00,2,-73.98845673,40.72978973,-73.88552094,40.7554512,1191
1,13,1,-74.00064087,40.75753403,-73.9954834,40.73332977,960
4,08,1,-73.97907257,40.76639175,-73.99284363,40.74835968,889
3,13,3,-73.97162628,40.76495743,-74.00359344,40.73649216,1047
4,16,1,-74.00808716,40.71260834,-73.97283173,40.76264954,2476
5,20,1,-73.97493744,40.76522827,-73.9917984,40.76882935,383
2,10,2,-73.96694946,40.76071548,-73.97872162,40.74752045,1051
2,18,2,-74.00128174,40.75052643,-73.90485382,40.7647438,2050
4,15,4,-73.94202423,40.79128265,-73.93904114,40.80499649,378
2,23,1,-73.96116638,40.80609894,-73.96614075,40.79431152,252
3,23,1,-73.99966431,40.72699356,-73.9172821,40.86708069,1963
1,05,2,-73.91352844,40.69849014,-73.92378998,40.68806076,230
5,16,2,-73.95459747,40.77801132,-73.9594574,40.77423096,376
1,23,1,-73.98401642,40.76094818,-73.98983002,40.71966934,2232
2,19,2,-73.9757843,40.74459076,-73.96356201,40.75750351,393
2,08,1,-74.00562286,40.72563934,-73.98487091,40.74811172,493
4,17,1,-74.00325012,40.72840881,-73.99967957,40.76176834,921
6,13,1,-73.97515869,40.75223923,-73.98642731,40.75318527,696
3,21,2,-73.99333191,40.75709152,-74.00205231,40.74536133,335
2,07,1,-74.00673676,40.74401855,-74.01339722,40.71610641,581
3,21,1,-74.00653839,40.72718811,-73.96490479,40.77155304,1242
1,08,1,-73.99080658,40.77010345,-73.97010803,40.75950241,906
4,15,1,-73.96120453,40.76078796,-73.97554779,40.75194168,453
4,17,1,-73.95119476,40.78568649,-73.97619629,40.75208664,1043
5,16,1,-73.94819641,40.7745285,-73.97924805,40.72663116,1182
5,21,3,-73.86301422,40.76919174,-73.98067474,40.76472855,1683
2,21,1,-73.97727203,40.75196838,-73.98844147,40.74871063,554
5,19,1,-73.99466705,40.76087952,-73.9546814,40.79925919,1271
2,09,2,-73.99933624,40.74409485,-73.98592377,40.73686218,848
1,11,1,-73.95548248,40.78281784,-73.98484802,40.77549744,1200
6,00,6,-73.99005127,40.73535919,-73.97714233,40.66807938,1173
1,16,1,-73.973526,40.7928009,-73.98221588,40.77558136,641
1,08,1,-73.96022034,40.76110077,-74.00790405,40.71051788,1148
1,21,3,-73.98987579,40.7335701,-73.98137665,40.72995758,436
4,20,1,-73.98742676,40.74958801,-73.9864502,40.76164246,470
3,23,1,-73.98175049,40.75788879,-73.97304535,40.78540802,619
1,13,1,-73.96873474,40.76445007,-73.96408844,40.76774597,320
3,00,1,-73.92369843,40.70707321,-73.92369843,40.70706177,157
4,04,2,-74.00818634,40.74118423,-73.98806763,40.72268677,848
2,11,2,-73.97522736,40.76515198,-73.95611572,40.76869202,422
5,17,1,-73.98155975,40.77877808,-73.94395447,40.83017731,895
2,23,2,-74.00656891,40.70827866,-73.98491669,40.74677277,1028
4,00,1,-73.87300873,40.7740593,-73.9776535,40.74877167,923
1,20,1,-73.98789978,40.7322998,-73.97586823,40.75165176,592
6,15,6,-73.97852325,40.72153473,-73.98996735,40.73376083,1108
2,19,1,-73.97748566,40.74279785,-73.99389648,40.75563049,1391
5,18,1,-73.98330688,40.73454666,-73.97464752,40.73543167,683
2,23,1,-73.99282074,40.75860977,-73.98468018,40.77928925,428
1,17,1,-73.97962189,40.75550842,-73.98725891,40.72240067,1136
4,12,1,-73.95619202,40.76792908,-73.98116302,40.77349854,698
5,14,1,-73.97839355,40.76660156,-73.95343018,40.76699066,806
3,21,3,-73.99455261,40.74047089,-73.98000336,40.73909378,777
5,11,2,-74.00782013,40.74060059,-74.00731659,40.72663498,510
1,20,6,-74.00232697,40.74029922,-73.98531342,40.7635994,585
5,06,1,-73.97521973,40.75228882,-74.01403046,40.71334076,764
6,11,1,-74.01612091,40.70476913,-73.98426819,40.75979996,2180
2,21,2,-73.96604919,40.77394104,-73.97658539,40.77569199,336
4,19,1,-73.97431183,40.75327682,-73.98249817,40.7567749,636
4,21,1,-73.985672,40.76288223,-73.96859741,40.75593948,535
2,06,2,-73.77667999,40.64537048,-73.95645142,40.73498917,3423
4,06,1,-73.98761749,40.72431946,-73.99434662,40.75009537,600
6,08,1,-73.96044922,40.77014923,-73.96968079,40.76039124,474
3,12,1,-74.01554108,40.71484375,-74.00563812,40.72732544,458
4,14,1,-73.95236206,40.77259064,-73.95462036,40.78748703,510
4,14,4,-73.97923279,40.76539612,-73.97343445,40.74795151,512
5,19,1,-73.99246979,40.76158524,-73.99141693,40.75095749,445
3,09,1,-73.98337555,40.73012543,-73.99108124,40.73275375,304
4,14,1,-74.00556946,40.74435043,-74.00402069,40.74373627,40
6,08,1,-74.01499939,40.71423721,-74.00510406,40.72793961,613
6,23,6,-73.98349762,40.75003815,-73.94805908,40.77727127,973
6,22,1,-73.99346161,40.75551987,-73.98504639,40.76919174,345
5,23,2,-73.98922729,40.72051239,-73.94281769,40.70887375,805
1,20,1,-73.94884491,40.77766037,-73.96430969,40.76735687,533
6,21,1,-74.00738525,40.74084854,-73.98547363,40.72921371,897
6,11,1,-73.98059082,40.72172165,-73.99150848,40.72972107,321
4,19,1,-73.98799133,40.73782349,-73.91379547,40.8090477,1455
5,10,1,-73.99011993,40.74074554,-74.00939178,40.73195267,804
3,15,1,-73.97104645,40.79590225,-73.95253754,40.78937531,720
6,16,2,-73.97480011,40.74195099,-73.96843719,40.75812149,726
6,23,1,-73.9928894,40.74485016,-73.98435211,40.72721863,455
2,14,1,-73.98194885,40.76287079,-73.99146271,40.74990463,599
3,05,5,-73.98845673,40.71878052,-74.01075745,40.71710205,572
5,21,2,-73.99797821,40.71808624,-73.98890686,40.7241478,572
3,18,1,-73.9671936,40.75783157,-73.97470856,40.72993851,889
1,17,1,-73.98864746,40.74560547,-73.9908905,40.74897385,429
2,18,1,-73.97386169,40.75133133,-73.96639252,40.7533493,241
3,17,1,-73.98693848,40.72924042,-73.99503326,40.72616959,516
6,15,2,-73.97727203,40.78728104,-73.9666214,40.79584122,324
2,16,4,-73.98285675,40.76143646,-73.9977951,40.71952057,1757
5,10,5,-73.98540497,40.72033691,-73.96271515,40.71640396,835
6,19,1,-73.96810913,40.80079269,-73.97324371,40.79288864,154
2,14,1,-73.97052765,40.76495361,-73.9550705,40.78268051,260
6,00,1,-73.981987,40.74622345,-73.95246124,40.78488159,636
2,14,1,-73.96420288,40.75745392,-73.97427368,40.75722122,246
4,14,2,-73.97367859,40.76371384,-73.99665833,40.7317543,894
6,08,1,-73.87089539,40.77371979,-73.97634888,40.7551384,3106
6,21,1,-73.9523468,40.7729454,-73.94870758,40.72257996,1301
3,18,1,-73.97099304,40.78596878,-73.95800781,40.77452469,379
6,18,2,-73.97792816,40.78639984,-73.96489716,40.8061676,360
4,19,1,-73.95650482,40.78012848,-73.97118378,40.78620529,316
3,17,1,-73.78975677,40.64680862,-73.94631195,40.78044128,2445
2,12,1,-73.99151611,40.75017166,-74.01435852,40.71452332,1383
5,12,2,-73.94969177,40.78467178,-73.93920135,40.80484009,445
3,01,4,-73.99317932,40.73005295,-73.97786713,40.72674179,498
3,15,1,-73.99520111,40.76932526,-73.97251129,40.78110504,867
1,14,5,-73.96748352,40.77206039,-73.97767639,40.7770462,369
1,20,1,-73.960289,40.77322006,-73.95436859,40.77985001,293
3,10,1,-73.99543762,40.73934937,-73.9777298,40.76376724,651
3,19,1,-73.97019196,40.76474762,-73.99358368,40.73059082,1004
5,19,1,-73.98782349,40.76013184,-74.00447083,40.74216461,542
2,12,2,-74.00097656,40.7573967,-73.98626709,40.76228714,802
5,14,3,-74.00762177,40.74290848,-73.98513031,40.76791763,1389
3,11,1,-73.97674561,40.75966263,-73.97041321,40.75841141,394
4,17,1,-73.98919678,40.71654892,-73.98182678,40.72827148,437
2,23,1,-73.97184753,40.75053787,-73.97441864,40.74403763,412
2,21,1,-73.87315369,40.77407837,-73.83281708,41.05973053,2087
6,00,2,-73.97239685,40.67727661,-73.91170502,40.70581055,1937
6,10,6,-74.00678253,40.73033142,-73.99577332,40.74663162,670
4,12,1,-73.9949646,40.76049423,-73.98134613,40.77902222,514
1,15,1,-73.97388458,40.77919006,-73.97493744,40.75219345,858
5,08,1,-73.94981384,40.77241898,-73.94533539,40.77939606,139
6,19,2,-73.99156952,40.74986649,-74.00525665,40.74106979,385
6,07,1,-73.97179413,40.74409485,-73.97981262,40.75276184,384
6,18,1,-74.00769043,40.75183868,-74.00246429,40.76036835,135
2,06,6,-73.97543335,40.76137161,-73.91866302,40.73413849,1380
1,10,1,-73.98474121,40.71023941,-73.98954773,40.74002075,85693
3,09,1,-73.95644379,40.78697968,-73.95831299,40.77869034,132
3,09,1,-73.96183014,40.77371979,-73.9590683,40.78094101,233
1,15,1,-74.00125885,40.73666382,-74.00553894,40.72740555,172
1,14,5,-73.97543335,40.78213882,-73.9680481,40.79975128,556
2,20,1,-73.86376953,40.76973343,-73.94163513,40.72517395,846
4,22,1,-73.99351501,40.74707413,-73.92674255,40.70505905,2017
6,07,1,-73.94814301,40.78961945,-73.96986389,40.75291824,598
4,01,1,-74.00558472,40.74201965,-73.95191956,40.81290817,991
3,07,1,-73.99866486,40.72614288,-73.98181915,40.73257065,420
6,14,2,-73.98204041,40.74560165,-73.98571014,40.74161911,215
2,19,1,-73.9732666,40.76430893,-73.96907806,40.75460815,285
1,17,1,-73.95446777,40.78425217,-73.95957184,40.77438354,301
3,10,1,-73.93983459,40.75120926,-74.0026474,40.7560997,1044
5,02,2,-73.99368286,40.75178909,-73.99056244,40.73143005,581
2,20,2,-73.98999023,40.73406601,-73.96955109,40.75196838,690
5,20,2,-73.97151947,40.76367188,-73.95815277,40.77371979,321
5,21,1,-73.97554016,40.6815567,-73.9885788,40.72667313,1095
1,13,1,-73.97812653,40.75233841,-74.00065613,40.75770187,455
2,00,1,-73.9546814,40.76409912,-73.98409271,40.77523041,755
1,22,2,-73.98391724,40.75996017,-73.97896576,40.74072266,1058
1,10,5,-73.9509964,40.77478027,-73.99227905,40.75244904,1414
5,18,1,-73.94665527,40.77262878,-73.97252655,40.79081345,670
3,01,1,-73.97225952,40.75380707,-74.00187683,40.71699142,1372
1,04,2,-74.20825958,40.83140182,-74.20825958,40.83140182,40
1,10,1,-73.94595337,40.78027344,-73.95243835,40.78899765,440
1,08,6,-73.98030853,40.74578857,-73.98325348,40.7660408,996
3,11,1,-73.99830627,40.74515915,-73.97612762,40.74843216,865
4,22,1,-73.99245453,40.7332077,-73.9986496,40.7541275,1089
3,20,1,-73.98960876,40.75715256,-74.00520325,40.70882034,1319
2,12,1,-73.98823547,40.7554512,-73.99581909,40.76924896,887
6,11,1,-73.97926331,40.76188278,-73.95954895,40.77112579,728
3,12,1,-73.97205353,40.79463959,-73.94676971,40.79244614,671
3,12,1,-73.94827271,40.77458191,-74.01399994,40.71244431,973
4,21,1,-74.00253296,40.75511932,-74.00036621,40.70814896,1394
2,16,2,-73.96240234,40.77920532,-73.98403168,40.76000214,1036
6,01,1,-73.99305725,40.74131012,-73.99229431,40.74942017,241
1,19,2,-73.96215057,40.76766205,-73.95043945,40.8024025,652
5,23,1,-74.01187134,40.70998383,-74.00146484,40.72932053,312
1,12,1,-73.98143005,40.75827026,-73.97137451,40.75695038,1338
5,04,6,-74.00405884,40.74272156,-73.94634247,40.64532089,1546
3,22,1,-73.98113251,40.77407074,-73.99172211,40.7269516,1714
2,12,1,-73.98342133,40.74134064,-73.98337555,40.7413559,226
6,13,5,-73.98768616,40.71978378,-74.0010376,40.72056198,445
4,18,2,-73.98468781,40.74278641,-73.99106598,40.74877167,424
2,22,1,-73.97135925,40.75724792,-74.02682495,40.63047028,2398
4,15,1,-73.99562836,40.74413681,-73.99221802,40.73829269,271
1,18,1,-73.96054077,40.76974869,-73.98131561,40.75296021,593
4,01,6,-73.92619324,40.7722435,-73.94123077,40.76160049,311
6,00,1,-73.98377228,40.7269783,-73.91226196,40.76486969,1625
6,12,1,-73.96246338,40.76702118,-73.97085571,40.75818634,351
2,11,1,-73.97888947,40.73646927,-73.97103882,40.76139069,2302
1,10,1,-73.98130798,40.77098083,-73.96611786,40.75299835,956
5,05,1,-73.93496704,40.75135422,-73.97676086,40.75658798,653
4,20,2,-73.98531342,40.72773361,-73.9812088,40.75796509,1047
6,21,1,-73.99884033,40.73474884,-73.99593353,40.72653961,722
3,03,3,-73.99584961,40.7592659,-73.98579407,40.75847626,225
6,11,1,-74.00204468,40.74118423,-73.996521,40.73894119,163
3,22,2,-73.98256683,40.75094986,-74.00428772,40.65065384,1965
2,21,1,-73.96430206,40.77035904,-73.98999786,40.75682831,947
2,00,1,-74.00045013,40.73060989,-73.95661926,40.81364822,1773
6,20,1,-73.78546906,40.64899063,-73.97676086,40.76327133,2430
2,14,1,-73.98924255,40.77332687,-73.97960663,40.7867012,325
3,20,1,-74.00437927,40.70771408,-73.99017334,40.72412872,508
3,12,1,-73.96861267,40.76481628,-73.97528839,40.76140594,435
1,02,1,-73.98159027,40.74118042,-73.99308014,40.75450897,546
2,06,3,-73.95765686,40.77670288,-73.95352173,40.76531601,479
5,00,1,-73.97763062,40.77384186,-73.97029114,40.7996788,404
6,12,2,-73.98229218,40.77574539,-74.00987244,40.71792603,2345
6,15,1,-73.97483826,40.75112534,-74.00187683,40.70944214,770
1,14,1,-74.00524902,40.71996307,-73.78993988,40.64693832,2853
3,19,2,-74.00294495,40.76035309,-73.9602356,40.76361465,1084
1,18,1,-73.96253204,40.71765137,-73.94044495,40.7237587,474
3,17,1,-73.86351776,40.76955414,-73.98569489,40.73352814,2153
4,01,1,-74.00691223,40.74007416,-73.96695709,40.79863739,1210
1,19,1,-74.01638031,40.63561249,-73.99043274,40.72415924,773
5,20,1,-73.96764374,40.76293945,-73.99029541,40.75175858,765
5,19,1,-73.97434235,40.75220871,-73.97573853,40.7407608,385
5,11,1,-73.99790192,40.7361412,-73.98195648,40.75579453,1162
3,23,1,-74.00011444,40.74291611,-73.93826294,40.80895233,1856
6,17,2,-73.96408081,40.77391815,-73.9573822,40.76680374,355
4,20,2,-74.01506042,40.70959091,-74.00820923,40.71681213,360
2,23,1,-73.99794006,40.72049332,-73.983078,40.76585388,1373
3,17,1,-73.98885345,40.75355911,-73.98477173,40.74816132,309
5,17,1,-73.96787262,40.75559998,-73.98290253,40.75048828,862
4,11,1,-73.99559784,40.7333107,-74.00462341,40.70714951,1250
2,20,1,-73.9732132,40.76080322,-73.97869873,40.78759003,720
6,09,5,-73.9943161,40.75038528,-73.98577881,40.7442131,628
2,01,1,-74.003685,40.71928787,-73.99549866,40.72479248,372
3,03,1,-73.99044037,40.76089096,-73.98548889,40.75294113,276
6,23,2,-73.98239136,40.73157883,-73.96359253,40.75750732,489
5,01,1,-73.9883194,40.72334671,-73.97299957,40.74880981,806
2,16,1,-73.97788239,40.77827835,-73.97658539,40.76495361,320
2,07,1,-74.00108337,40.73177338,-73.98946381,40.7433548,337
3,07,2,-73.97873688,40.76189041,-73.98464203,40.74784088,251
2,09,4,-74.01537323,40.71765137,-74.01000977,40.72097778,274
1,22,1,-73.99732971,40.72166061,-73.95166779,40.7254982,881
2,23,1,-74.00499725,40.70857239,-73.94942474,40.77179337,643
5,11,1,-73.98532867,40.75795364,-73.98544312,40.73176956,795
6,19,1,-74.00415802,40.72526932,-73.9919281,40.71663284,478
2,17,1,-73.9539566,40.77471924,-73.99388885,40.72716522,1302
5,15,1,-73.98048401,40.78351593,-73.97613525,40.75208664,1930
2,01,1,-73.97937775,40.75263214,-73.97976685,40.73663712,281
5,20,1,-73.97521973,40.75253677,-73.96505737,40.76444244,370
5,18,1,-73.98894501,40.72174835,-73.96800995,40.76254654,1046
6,22,1,-74.00286102,40.73030853,-73.97651672,40.74509048,1020
3,14,1,-73.98104858,40.7334938,-73.97314453,40.74419403,453
2,22,1,-73.97846222,40.75305939,-73.97566223,40.73458099,539
4,12,5,-73.98886871,40.745327,-74.00006866,40.72685242,1340
3,11,2,-73.98957825,40.76269913,-73.99302673,40.77033997,229
1,13,2,-73.9796524,40.73553085,-73.97357178,40.7507019,300
1,23,1,-73.97812653,40.76346588,-73.98217773,40.77191925,189
6,01,5,-73.99365997,40.72106934,-74.00656128,40.74420166,797
4,08,1,-73.98342896,40.72211075,-73.97028351,40.76484299,798
3,10,1,-73.77632904,40.64553833,-73.77632904,40.64553833,4
3,15,2,-73.87316132,40.7741127,-73.98875427,40.75896835,3339
3,02,1,-74.00295258,40.73348236,-73.94634247,40.7164917,1100
4,21,4,-73.95941162,40.77709579,-73.97949982,40.77138901,517
2,17,2,-73.98126221,40.68972397,-73.97273254,40.69319534,305
1,19,1,-73.98758698,40.77059937,-73.98253632,40.77751541,94
1,10,6,-73.95983124,40.7625885,-73.94612885,40.77706909,506
1,02,1,-73.98655701,40.7507019,-73.85977936,40.75244141,1405
2,17,1,-73.99021149,40.74967194,-74.17735291,40.69101334,3721
6,15,1,-73.9642868,40.76763535,-73.96186829,40.77087784,292
6,04,6,-73.99082947,40.73469925,-73.94081879,40.69975662,891
6,14,1,-73.98780823,40.74079895,-74.1778183,40.6901207,2607
1,11,1,-73.96220398,40.79514313,-73.96981812,40.78960037,198
4,16,2,-73.99967957,40.74369812,-73.97959137,40.73734665,668
4,20,2,-73.97917938,40.7888031,-73.98630524,40.77687836,412
1,23,1,-73.98805237,40.74434662,-73.98571777,40.7521286,187
3,07,1,-73.95294952,40.77830124,-73.95707703,40.78010941,89
6,13,1,-73.98418427,40.77500153,-73.97609711,40.7862854,232
5,16,5,-73.78903961,40.64139175,-73.97868347,40.76245117,3214
4,20,2,-73.95316315,40.78011322,-73.95529175,40.7690773,278
1,10,1,-73.9937973,40.73299408,-73.99356079,40.7417717,596
1,22,2,-73.99006653,40.76072311,-73.9303894,40.76137543,1632
4,05,1,-73.94680786,40.77669525,-73.94160461,40.80117416,490
2,21,1,-73.97902679,40.77745056,-73.95574188,40.76777267,666
1,17,1,-73.98429871,40.7798996,-73.96824646,40.79149628,489
4,15,1,-73.9866333,40.74265671,-73.9800415,40.72671127,913
6,05,1,-73.96005249,40.78136063,-73.94734192,40.77610016,223
6,10,1,-73.94464111,40.7944603,-73.94694519,40.78091431,927
5,21,2,-73.97146606,40.75616455,-73.98155212,40.74684143,603
3,22,1,-73.99393463,40.75130844,-73.98641205,40.75846863,205
5,19,1,-73.95236206,40.76872253,-73.98234558,40.71347046,467
5,07,1,-73.98835754,40.76422119,-73.94391632,40.83042526,925
1,14,1,-73.96515656,40.75524139,-73.95851135,40.76435852,106
5,21,1,-73.79025269,40.6436348,-73.94155884,40.69549561,2205
6,06,1,-73.95298004,40.78614807,-73.7872467,40.64465714,1856
3,10,1,-73.98155975,40.74981308,-73.96000671,40.77386856,1247
3,08,1,-74.00200653,40.72977448,-73.99241638,40.74328232,483
6,16,1,-73.97910309,40.77157974,-73.97332764,40.75429916,885
1,15,1,-73.97820282,40.75294876,-73.95475769,40.76744843,945
5,15,1,-73.97904205,40.75069046,-73.79026031,40.64368057,4923
5,17,1,-73.97808075,40.75241852,-73.98889923,40.7365799,1004
6,16,1,-73.8706665,40.77365112,-73.9883194,40.7448349,2629
5,17,1,-73.98530579,40.74160004,-73.97947693,40.74962997,432
6,20,1,-73.98193359,40.76274109,-73.99088287,40.68885422,1600
3,09,1,-73.87104034,40.77376938,-73.96643066,40.79986954,2344
4,22,3,-73.77677917,40.64530945,-73.8404007,40.69348145,1013
6,22,1,-73.99021912,40.75637054,-73.98543549,40.75954056,579
3,09,1,-73.96240234,40.75899124,-73.94423676,40.74885178,739
4,22,1,-74.01305389,40.71649933,-73.95907593,40.69299698,1492
4,22,2,-73.9863739,40.76120377,-73.89875031,40.72815323,1583
2,21,1,-73.99044037,40.71881866,-73.98540497,40.74446869,1297
5,10,1,-73.98034668,40.77555466,-73.98066711,40.77974319,327
2,18,4,-73.98092651,40.76007843,-73.94737244,40.77613068,764
4,18,2,-73.87440491,40.77403259,-73.98886871,40.72266388,2834
4,07,1,-73.98680878,40.76608276,-73.97866821,40.75202942,560
6,18,1,-74.01721954,40.70484161,-74.03701782,40.61545563,1154
3,18,1,-73.98512268,40.74430084,-73.9787674,40.75040817,329
5,23,1,-73.87071991,40.77373505,-74.00725555,40.7053566,1387
6,00,1,-73.97158051,40.75714111,-73.99214935,40.74934387,781
6,09,1,-73.97579193,40.7522316,-73.97194672,40.74649048,247
1,21,3,-73.97863007,40.76316071,-73.97225189,40.78662872,525
6,18,1,-73.94669342,40.77668381,-73.96125793,40.75667953,429
3,17,1,-73.88539124,40.7730484,-73.9888382,40.777771,1845
5,18,1,-73.9756012,40.7611618,-73.97611237,40.7486763,556
4,21,2,-73.97891998,40.75299835,-73.99442291,40.72051239,1074
1,01,1,-73.98366547,40.76511765,-73.97413635,40.7937088,353
1,18,2,-73.9942627,40.73535538,-73.98724365,40.72226334,1193
3,23,1,-73.97905731,40.78501892,-73.98501587,40.76673889,410
1,06,1,-73.95072174,40.77125549,-73.98255157,40.73694611,374
6,21,1,-73.96250153,40.75883102,-73.95034027,40.77534103,315
5,11,1,-73.97980499,40.77112198,-74.00190735,40.74842834,1265
4,21,1,-73.98188782,40.76127243,-73.97711945,40.75447083,302
1,19,5,-73.99508667,40.76039124,-73.97785187,40.76057816,592
3,18,1,-73.95853424,40.81005478,-73.97885895,40.77240753,813
6,18,6,-73.95371246,40.77933884,-73.96578979,40.80464935,741
1,06,1,-73.97338104,40.79272079,-73.98548126,40.74156189,740
2,11,1,-73.99164581,40.75033569,-74.00707245,40.72740555,770
4,10,4,-73.96561432,40.75854111,-73.98212433,40.74628448,1916
6,14,1,-73.80174255,40.66582489,-73.80593872,40.68336868,164
5,20,1,-73.98551941,40.75291824,-73.9626236,40.76472473,849
4,22,1,-74.0074234,40.7163353,-74.00328064,40.75064468,711
6,01,1,-74.00643158,40.73262024,-73.92871857,40.86265945,1513
1,20,1,-73.99211121,40.72916412,-73.95445251,40.80498123,1974
1,13,3,-73.97841644,40.78820038,-73.95423889,40.76697922,790
3,06,1,-73.94769287,40.77910995,-73.98294067,40.73884964,647
6,08,1,-73.97227478,40.76519775,-73.95102692,40.78260422,1481
2,18,1,-73.95069122,40.77946091,-73.97463226,40.7501297,633
1,19,1,-73.98086548,40.77979279,-73.99905396,40.73944473,1161
3,17,1,-73.98535919,40.74712372,-74.00722504,40.74135971,899
4,16,2,-73.96537018,40.77186966,-73.95037079,40.79494858,600
3,01,1,-73.97039032,40.76207733,-73.98007965,40.68195343,1267
6,08,1,-74.00582123,40.71754456,-73.98019409,40.76085281,1478
1,12,1,-73.91335297,40.75352478,-73.92261505,40.75992584,253
3,14,1,-73.98989868,40.74994278,-73.93950653,40.84339523,1885
3,11,2,-73.98810577,40.75008011,-73.96903229,40.76711655,1187
3,16,2,-73.95374298,40.78525162,-73.94251251,40.80323029,575
4,17,3,-74.00286102,40.76042938,-73.98970032,40.74391937,793
5,20,2,-73.95950317,40.7829628,-73.98470306,40.74187088,1294
2,01,1,-73.9983139,40.76104736,-73.98434448,40.76799011,409
5,02,1,-73.98210144,40.72797394,-73.96520233,40.80509949,1267
4,19,1,-73.98565674,40.7538414,-73.98035431,40.78025436,924
5,05,2,-74.0107193,40.71790314,-73.77738953,40.64461136,2275
5,05,1,-73.98452759,40.75102997,-73.86181641,40.76840973,1332
1,21,2,-73.98238373,40.77283478,-73.94629669,40.77272797,910
6,10,5,-73.9801178,40.74495316,-73.96287537,40.77491379,1167
5,18,1,-73.97769165,40.77380753,-73.95999908,40.77802658,424
5,21,1,-73.98516846,40.73852921,-73.98526001,40.72376251,504
1,19,3,-74.00380707,40.71307755,-74.00518036,40.74294281,1131
5,19,1,-73.9779892,40.76305389,-74.00502777,40.74658585,947
1,07,1,-73.95531464,40.77959824,-73.93848419,40.80490875,554
4,17,2,-73.98188019,40.77863312,-73.97796631,40.78386688,120
5,21,1,-73.99015045,40.73704147,-73.95137787,40.81356812,1575
4,20,2,-73.98865509,40.7413063,-73.96537781,40.76330948,829
4,16,1,-73.98311615,40.74791718,-73.98674774,40.7492218,222
2,07,4,-74.00814056,40.73343658,-73.99487305,40.75014114,346
5,23,1,-73.97370148,40.75312042,-73.95963287,40.81362915,1391
3,01,1,-73.99859619,40.74518585,-74.00346375,40.74981308,367
5,01,6,-73.93309021,40.70943069,-73.90631104,40.69682312,771
2,13,1,-73.99132538,40.73238754,-74.00789642,40.74046707,911
3,13,2,-73.98239136,40.73127747,-73.9932785,40.73594666,320
2,02,1,-73.98730469,40.72235489,-73.9985733,40.74005127,773
6,17,1,-74.00378418,40.74827957,-73.99462128,40.75060272,201
5,19,1,-73.78338623,40.64863205,-73.98210144,40.69090271,2287
5,12,3,-74.0085907,40.71844864,-74.00796509,40.73283386,669
2,21,2,-73.95726776,40.77723312,-73.99133301,40.7503624,750
4,03,1,-73.98812866,40.74784851,-73.97686005,40.75140762,235
2,19,1,-73.99891663,40.73441696,-73.9912796,40.74944687,551
6,19,1,-73.98200226,40.77705002,-73.97610474,40.7816925,193
4,01,1,-73.98088837,40.76734161,-73.8563385,40.73744965,1866
2,16,1,-73.95946503,40.78124619,-73.9719696,40.78728485,409
6,22,1,-73.97956085,40.73998642,-73.99320221,40.69749069,966
6,15,1,-73.86344147,40.77013016,-73.96135712,40.6751709,2975
4,18,1,-73.98906708,40.73657227,-73.96933746,40.76242065,742
6,07,2,-73.9668808,40.76704788,-73.95927429,40.77747726,229
4,22,1,-73.97299957,40.76433182,-73.98136139,40.72492981,1148
4,00,1,-73.98160553,40.75838852,-73.85274506,40.72640228,2152
1,04,1,-73.98838806,40.76407242,-73.97354126,40.75786209,276
